participant_id,session_id,event_order,event_type,expected_code,harmonized_event_type,event_time_psychopy,block,trial_idx_in_block,question_id,question_number,question_year,question_field,question_type,source,global_analysis_excluded,global_exclusion_reason
PID011,2025-11-18_002,137,BUTTON_CLICK,13,,2394.818716,A1,2,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,138,Q_OPTIONS_ON,15,,2394.964531,A1,2,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,139,ANS_B,22,answer,2414.815545,A1,2,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,140,ITI,99,,2419.790742,A1,3,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,141,Q_TEXT_ON,11,question_start,2419.80909,A1,3,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,142,BUTTON_CLICK,13,,2451.709975,A1,3,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,143,Q_STEM_ON,14,,2451.837937,A1,3,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,144,BUTTON_CLICK,13,,2456.476942,A1,3,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,145,Q_OPTIONS_ON,15,,2456.612713,A1,3,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,146,ANS_E,25,answer,2464.9092,A1,3,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,147,BLOCK_REST,93,,2465.415976,A1,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,148,BLK_OFF,92,block_end,2720.674375,A1,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,149,BLK_ON,91,block_start,2721.193841,A2,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,150,ITI,99,,2724.375667,A2,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,151,Q_TEXT_ON,11,question_start,2724.392775,A2,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,152,BUTTON_CLICK,13,,2755.095509,A2,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,153,Q_STEM_ON,14,,2755.223739,A2,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,154,BUTTON_CLICK,13,,2764.177229,A2,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,155,Q_OPTIONS_ON,15,,2764.310258,A2,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,156,ANS_D,24,answer,2803.704533,A2,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,157,ITI,99,,2807.577749,A2,2,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,158,Q_TEXT_ON,11,question_start,2807.593452,A2,2,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,159,BUTTON_CLICK,13,,2830.350471,A2,2,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,160,Q_STEM_ON,14,,2830.478995,A2,2,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,161,BUTTON_CLICK,13,,2836.135553,A2,2,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,162,Q_OPTIONS_ON,15,,2836.272423,A2,2,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,163,ANS_C,23,answer,2848.147355,A2,2,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,164,ITI,99,,2853.321055,A2,3,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID011,2025-11-18_002,165,Q_TEXT_ON,11,question_start,2853.338437,A2,3,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID011,2025-11-18_002,166,BUTTON_CLICK,13,,2898.857752,A2,3,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID011,2025-11-18_002,167,Q_STEM_ON,14,,2898.984355,A2,3,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID011,2025-11-18_002,168,BUTTON_CLICK,13,,2904.955591,A2,3,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID011,2025-11-18_002,169,Q_OPTIONS_ON,15,,2905.092314,A2,3,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID011,2025-11-18_002,170,ANS_C,23,answer,2932.551747,A2,3,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID011,2025-11-18_002,171,BLOCK_REST,93,,2933.05841,A2,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,172,BLK_OFF,92,block_end,3141.208292,A2,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,173,BLK_ON,91,block_start,3142.242048,A3,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,174,ITI,99,,3145.942201,A3,1,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,175,Q_TEXT_ON,11,question_start,3145.954415,A3,1,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,176,BUTTON_CLICK,13,,3166.097395,A3,1,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,177,Q_STEM_ON,14,,3166.226159,A3,1,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,178,BUTTON_CLICK,13,,3171.529174,A3,1,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,179,Q_OPTIONS_ON,15,,3171.666682,A3,1,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,180,ANS_A,21,answer,3180.063324,A3,1,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,181,ITI,99,,3183.652116,A3,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,182,Q_TEXT_ON,11,question_start,3183.666134,A3,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,183,BUTTON_CLICK,13,,3213.375238,A3,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,184,Q_STEM_ON,14,,3213.500999,A3,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,185,BUTTON_CLICK,13,,3219.105879,A3,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,186,Q_OPTIONS_ON,15,,3219.242625,A3,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,187,ANS_B,22,answer,3226.93888,A3,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,188,ITI,99,,3231.761509,A3,3,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,189,Q_TEXT_ON,11,question_start,3231.778861,A3,3,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,190,BUTTON_CLICK,13,,3261.066286,A3,3,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,191,Q_STEM_ON,14,,3261.192344,A3,3,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,192,BUTTON_CLICK,13,,3267.266014,A3,3,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,193,Q_OPTIONS_ON,15,,3267.398992,A3,3,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,194,ANS_A,21,answer,3286.678615,A3,3,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,195,BLOCK_REST,93,,3287.185687,A3,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,196,BLK_OFF,92,block_end,3562.25929,A3,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,197,BLK_ON,91,block_start,3563.426631,A4,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,198,ITI,99,,3567.024794,A4,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,199,Q_TEXT_ON,11,question_start,3567.034441,A4,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,200,BUTTON_CLICK,13,,3591.346515,A4,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,201,Q_STEM_ON,14,,3591.477308,A4,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,202,BUTTON_CLICK,13,,3596.646628,A4,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,203,Q_OPTIONS_ON,15,,3596.782205,A4,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,204,ANS_A,21,answer,3608.777724,A4,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,205,ITI,99,,3613.767717,A4,2,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,206,Q_TEXT_ON,11,question_start,3613.778851,A4,2,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,207,BUTTON_CLICK,13,,3635.559051,A4,2,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,208,Q_STEM_ON,14,,3635.687555,A4,2,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,209,BUTTON_CLICK,13,,3643.673016,A4,2,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,210,Q_OPTIONS_ON,15,,3643.81252,A4,2,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,211,ANS_A,21,answer,3740.391388,A4,2,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,212,ITI,99,,3743.981673,A4,3,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,213,Q_TEXT_ON,11,question_start,3744.001039,A4,3,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,214,BUTTON_CLICK,13,,3774.051106,A4,3,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,215,Q_STEM_ON,14,,3774.179247,A4,3,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,216,BUTTON_CLICK,13,,3782.600349,A4,3,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,217,Q_OPTIONS_ON,15,,3782.736152,A4,3,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,218,ANS_E,25,answer,3802.214447,A4,3,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,219,BLOCK_REST,93,,3802.721902,A4,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,220,BLK_OFF,92,block_end,3983.441375,A4,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,221,BLK_ON,91,block_start,3983.877304,A5,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,222,ITI,99,,3988.659077,A5,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,223,Q_TEXT_ON,11,question_start,3988.68006,A5,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,224,BUTTON_CLICK,13,,4025.662623,A5,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,225,Q_STEM_ON,14,,4025.792351,A5,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,226,BUTTON_CLICK,13,,4029.161868,A5,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,227,Q_OPTIONS_ON,15,,4029.294991,A5,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,228,ANS_E,25,answer,4042.042205,A5,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,229,ITI,99,,4045.566664,A5,2,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,230,Q_TEXT_ON,11,question_start,4045.579614,A5,2,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,231,BUTTON_CLICK,13,,4067.956393,A5,2,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,232,Q_STEM_ON,14,,4068.085518,A5,2,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,233,BUTTON_CLICK,13,,4072.254681,A5,2,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,234,Q_OPTIONS_ON,15,,4072.38832,A5,2,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,235,ANS_A,21,answer,4134.212161,A5,2,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,236,ITI,99,,4138.719593,A5,3,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,237,Q_TEXT_ON,11,question_start,4138.732625,A5,3,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,238,BUTTON_CLICK,13,,4155.792364,A5,3,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,239,Q_STEM_ON,14,,4155.91752,A5,3,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,240,BUTTON_CLICK,13,,4165.239551,A5,3,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,241,Q_OPTIONS_ON,15,,4165.373741,A5,3,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,242,ANS_A,21,answer,4207.666443,A5,3,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID011,2025-11-18_002,243,BLOCK_REST,93,,4208.175459,A5,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,244,BLK_OFF,92,block_end,4403.891613,A5,-1,,,,,,psychopy,False,
PID011,2025-11-18_002,245,EXP_END,2,,4403.891704,END,-1,,,,,,psychopy,False,
PID012,2025-11-18_003,1,EXP_START,1,,13.441709,START,-1,,,,,,psychopy,False,
PID012,2025-11-18_003,2,PING,3,,74.005245,PING,-1,,,,,,psychopy,False,
PID012,2025-11-18_003,3,QUESTIONNAIRE_ON,71,,74.020216,PRE,-1,,,,start,QNR,psychopy,False,
PID012,2025-11-18_003,4,QUESTIONNAIRE_OFF,72,,266.552349,PRE,-1,,,,end,QNR,psychopy,False,
PID012,2025-11-18_003,5,BLK_ON,91,block_start,268.683078,A1,-1,,,,,,psychopy,False,
PID012,2025-11-18_003,6,ITI,99,,273.065256,A1,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,7,Q_TEXT_ON,11,question_start,273.087616,A1,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,8,BUTTON_CLICK,13,,322.417079,A1,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,9,Q_STEM_ON,14,,322.546155,A1,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,10,BUTTON_CLICK,13,,331.182497,A1,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,11,Q_OPTIONS_ON,15,,331.338876,A1,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,12,ANS_A,21,answer,363.909749,A1,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,13,ITI,99,,369.233098,A1,2,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID012,2025-11-18_003,14,Q_TEXT_ON,11,question_start,369.264094,A1,2,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID012,2025-11-18_003,15,BUTTON_CLICK,13,,429.499658,A1,2,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID012,2025-11-18_003,16,Q_STEM_ON,14,,429.631691,A1,2,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID012,2025-11-18_003,17,BUTTON_CLICK,13,,437.864726,A1,2,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID012,2025-11-18_003,18,Q_OPTIONS_ON,15,,438.006639,A1,2,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID012,2025-11-18_003,19,ANS_D,24,answer,481.342236,A1,2,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID012,2025-11-18_003,20,ITI,99,,485.115578,A1,3,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,21,Q_TEXT_ON,11,question_start,485.138314,A1,3,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,22,BUTTON_CLICK,13,,521.218422,A1,3,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,23,Q_STEM_ON,14,,521.345422,A1,3,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,24,BUTTON_CLICK,13,,528.335622,A1,3,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,25,Q_OPTIONS_ON,15,,528.474987,A1,3,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,26,ANS_C,23,answer,542.015782,A1,3,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,27,BLOCK_REST,93,,542.523409,A1,-1,,,,,,psychopy,False,
PID012,2025-11-18_003,28,BLK_OFF,92,block_end,688.698004,A1,-1,,,,,,psychopy,False,
PID012,2025-11-18_003,29,BLK_ON,91,block_start,691.29921,A2,-1,,,,,,psychopy,False,
PID012,2025-11-18_003,30,ITI,99,,694.649277,A2,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,31,Q_TEXT_ON,11,question_start,694.669361,A2,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,32,BUTTON_CLICK,13,,746.633755,A2,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,33,Q_STEM_ON,14,,746.761525,A2,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,34,BUTTON_CLICK,13,,757.165489,A2,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,35,Q_OPTIONS_ON,15,,757.29658,A2,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,36,ANS_A,21,answer,800.624076,A2,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,37,ITI,99,,805.132487,A2,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,38,Q_TEXT_ON,11,question_start,805.153592,A2,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,39,BUTTON_CLICK,13,,839.88447,A2,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,40,Q_STEM_ON,14,,840.014339,A2,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,41,BUTTON_CLICK,13,,849.533823,A2,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,42,Q_OPTIONS_ON,15,,849.671746,A2,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,43,ANS_B,22,answer,878.329925,A2,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,44,ITI,99,,882.93697,A2,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,45,Q_TEXT_ON,11,question_start,882.949478,A2,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,46,BUTTON_CLICK,13,,930.487186,A2,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,47,Q_STEM_ON,14,,930.611186,A2,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,48,BUTTON_CLICK,13,,940.935922,A2,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,49,Q_OPTIONS_ON,15,,941.071777,A2,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,50,ANS_A,21,answer,963.21592,A2,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,51,BLOCK_REST,93,,963.723604,A2,-1,,,,,,psychopy,False,
PID012,2025-11-18_003,52,BLK_OFF,92,block_end,1111.314939,A2,-1,,,,,,psychopy,False,
PID012,2025-11-18_003,53,BLK_ON,91,block_start,1113.016884,A3,-1,,,,,,psychopy,False,
PID012,2025-11-18_003,54,ITI,99,,1116.632984,A3,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,55,Q_TEXT_ON,11,question_start,1116.651754,A3,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,56,BUTTON_CLICK,13,,1168.785137,A3,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,57,Q_STEM_ON,14,,1168.913442,A3,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,58,BUTTON_CLICK,13,,1174.500306,A3,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,59,Q_OPTIONS_ON,15,,1174.632528,A3,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,60,ANS_E,25,answer,1229.507035,A3,1,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,61,ITI,99,,1233.164333,A3,2,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,62,Q_TEXT_ON,11,question_start,1233.181194,A3,2,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,63,BUTTON_CLICK,13,,1268.617961,A3,2,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,64,Q_STEM_ON,14,,1268.743204,A3,2,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,65,BUTTON_CLICK,13,,1275.149051,A3,2,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,66,Q_OPTIONS_ON,15,,1275.281585,A3,2,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,67,ANS_E,25,answer,1332.058346,A3,2,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,68,ITI,99,,1336.047511,A3,3,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,69,Q_TEXT_ON,11,question_start,1336.063036,A3,3,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,70,BUTTON_CLICK,13,,1390.515591,A3,3,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,71,Q_STEM_ON,14,,1390.645803,A3,3,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,72,BUTTON_CLICK,13,,1402.029717,A3,3,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,73,Q_OPTIONS_ON,15,,1402.164549,A3,3,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,74,ANS_D,24,answer,1495.215895,A3,3,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,75,BLOCK_REST,93,,1495.723198,A3,-1,,,,,,psychopy,False,
PID012,2025-11-18_003,76,BLK_OFF,92,block_end,1533.031926,A3,-1,,,,,,psychopy,False,
PID012,2025-11-18_003,77,BLK_ON,91,block_start,1534.101336,A4,-1,,,,,,psychopy,False,
PID012,2025-11-18_003,78,ITI,99,,1537.882296,A4,1,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,79,Q_TEXT_ON,11,question_start,1537.898487,A4,1,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,80,BUTTON_CLICK,13,,1562.922666,A4,1,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,81,Q_STEM_ON,14,,1563.049462,A4,1,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,82,BUTTON_CLICK,13,,1570.520641,A4,1,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,83,Q_OPTIONS_ON,15,,1570.663565,A4,1,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,84,ANS_B,22,answer,1648.774997,A4,1,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,85,ITI,99,,1653.563691,A4,2,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,86,Q_TEXT_ON,11,question_start,1653.577836,A4,2,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,87,BUTTON_CLICK,13,,1688.135948,A4,2,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,88,Q_STEM_ON,14,,1688.263399,A4,2,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,89,BUTTON_CLICK,13,,1694.800472,A4,2,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,90,Q_OPTIONS_ON,15,,1694.935402,A4,2,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,91,ANS_C,23,answer,1729.046515,A4,2,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,92,ITI,99,,1733.103178,A4,3,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,93,Q_TEXT_ON,11,question_start,1733.116461,A4,3,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID012,2025-11-18_003,94,BUTTON_CLICK,13,,1767.739044,A4,3,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
